tail,head,volume,travel_time
69,615,6270.570000,0.000000
70,616,4480.420000,0.000000
71,617,3979.920000,0.000000
72,618,7296.660000,0.000000
73,619,7675.900000,0.000000
74,620,2642.720000,0.000000
75,621,2685.230000,0.000000
76,622,5958.850000,0.000000
77,623,7998.540000,0.000000
78,624,6831.440000,0.000000
79,625,3838.330000,0.000000
80,626,10315.780000,0.000000
81,627,8352.050000,0.000000
82,628,5765.210000,0.000000
83,629,4294.910000,0.000000
84,630,6438.080000,0.000000
85,631,13283.460000,0.000000
86,632,5293.370000,0.000000
87,633,5977.540000,0.000000
88,634,4579.160000,0.000000
89,635,2370.390000,0.000000
90,636,2212.550000,0.000000
91,637,7079.220000,0.000000
92,638,1746.500000,0.000000
93,639,4363.860000,0.000000
94,640,471.020000,0.000000
95,641,2752.810000,0.000000
96,642,587.410000,0.000000
97,643,6304.830000,0.000000
98,644,8436.920000,0.000000
99,645,4527.160000,0.000000
100,646,3592.630000,0.000000
101,647,3144.710000,0.000000
102,648,3681.720000,0.000000
103,649,1743.130000,0.000000
104,650,3100.180000,0.000000
105,651,983.630000,0.000000
106,652,3859.910000,0.000000
107,653,3630.970000,0.000000
108,654,3769.100000,0.000000
109,655,3028.100000,0.000000
110,656,5660.600000,0.000000
111,657,5463.480000,0.000000
112,658,3659.230000,0.000000
113,659,3784.730000,0.000000
114,660,2147.450000,0.000000
115,661,4043.610000,0.000000
116,662,2374.710000,0.000000
117,663,824.080000,0.000000
118,664,4286.070000,0.000000
119,665,1278.870000,0.000000
120,666,1507.370000,0.000000
121,667,3785.820000,0.000000
122,668,1943.730000,0.000000
123,669,4281.930000,0.000000
124,670,1800.850000,0.000000
125,671,2224.150000,0.000000
126,672,507.290000,0.000000
127,673,2137.820000,0.000000
128,674,864.150000,0.000000
129,675,3848.750000,0.000000
130,676,2993.410000,0.000000
131,677,5005.800000,0.000000
132,678,3968.500000,0.000000
133,679,5192.120000,0.000000
134,680,3356.650000,0.000000
135,681,5479.750000,0.000000
136,682,6391.220000,0.000000
137,683,2348.410000,0.000000
138,684,1466.590000,0.000000
139,685,1631.540000,0.000000
140,686,1097.230000,0.000000
141,687,5293.440000,0.000000
142,688,5106.130000,0.000000
143,689,4074.250000,0.000000
144,690,3079.560000,0.000000
145,691,7191.340000,0.000000
146,692,6930.250000,0.000000
147,693,6262.200000,0.000000
148,694,6643.950000,0.000000
149,695,4165.680000,0.000000
150,696,1467.500000,0.000000
151,697,1718.330000,0.000000
152,698,2461.400000,0.000000
153,699,4432.800000,0.000000
154,700,5126.120000,0.000000
155,701,4469.100000,0.000000
156,702,4347.700000,0.000000
157,703,5850.400000,0.000000
158,704,6246.550000,0.000000
159,705,4582.570000,0.000000
160,706,5079.870000,0.000000
161,707,1761.800000,0.000000
162,708,642.700000,0.000000
163,709,417.930000,0.000000
164,710,2482.860000,0.000000
165,711,461.780000,0.000000
166,712,2412.980000,0.000000
167,713,1155.620000,0.000000
168,714,264.040000,0.000000
169,715,559.090000,0.000000
170,716,5259.080000,0.000000
171,717,1094.690000,0.000000
172,718,3031.330000,0.000000
173,719,605.110000,0.000000
174,720,331.340000,0.000000
175,721,1238.690000,0.000000
176,722,808.620000,0.000000
177,723,420.730000,0.000000
178,724,2566.030000,0.000000
179,725,1755.870000,0.000000
180,726,298.390000,0.000000
181,727,646.970000,0.000000
182,728,2277.010000,0.000000
183,729,1200.820000,0.000000
184,730,1465.930000,0.000000
185,731,949.580000,0.000000
186,732,465.520000,0.000000
187,733,939.160000,0.000000
188,734,3028.510000,0.000000
189,735,3603.240000,0.000000
190,736,4935.730000,0.000000
191,737,3814.160000,0.000000
192,738,1246.070000,0.000000
193,739,153.900000,0.000000
194,740,1290.230000,0.000000
195,741,898.900000,0.000000
196,742,726.610000,0.000000
197,743,736.440000,0.000000
198,744,2458.040000,0.000000
199,745,2992.590000,0.000000
200,746,2581.700000,0.000000
201,747,1119.270000,0.000000
202,748,1663.530000,0.000000
203,749,1544.790000,0.000000
204,750,1974.160000,0.000000
205,751,2040.230000,0.000000
206,752,708.400000,0.000000
207,753,2007.850000,0.000000
208,754,1498.440000,0.000000
209,755,4461.610000,0.000000
210,756,6121.120000,0.000000
211,757,2102.280000,0.000000
212,758,502.120000,0.000000
213,759,126.520000,0.000000
214,760,1431.550000,0.000000
215,761,206.380000,0.000000
216,762,1295.570000,0.000000
217,763,1746.900000,0.000000
218,764,1363.280000,0.000000
219,765,4045.680000,0.000000
220,766,4393.470000,0.000000
221,767,2514.070000,0.000000
222,768,2874.950000,0.000000
223,769,857.320000,0.000000
224,770,1427.070000,0.000000
225,771,1073.850000,0.000000
226,772,2127.050000,0.000000
227,773,1039.260000,0.000000
228,774,2222.680000,0.000000
229,775,2353.000000,0.000000
230,776,3012.150000,0.000000
231,777,3206.530000,0.000000
232,778,3918.540000,0.000000
233,779,4034.170000,0.000000
234,780,946.650000,0.000000
235,781,242.100000,0.000000
236,782,372.760000,0.000000
237,783,818.470000,0.000000
238,784,302.220000,0.000000
239,785,536.330000,0.000000
240,786,339.320000,0.000000
241,787,1210.350000,0.000000
242,788,365.560000,0.000000
243,789,617.430000,0.000000
244,790,1914.590000,0.000000
245,791,907.960000,0.000000
246,792,1198.450000,0.000000
247,793,1054.250000,0.000000
248,794,377.990000,0.000000
249,795,2428.980000,0.000000
250,796,614.460000,0.000000
251,797,284.220000,0.000000
252,798,661.430000,0.000000
253,799,1412.140000,0.000000
254,800,931.130000,0.000000
255,801,303.360000,0.000000
256,802,488.350000,0.000000
257,803,1509.300000,0.000000
258,804,1721.650000,0.000000
259,805,3051.780000,0.000000
260,806,1552.800000,0.000000
261,807,1279.650000,0.000000
262,808,1412.710000,0.000000
263,809,952.350000,0.000000
264,810,343.120000,0.000000
265,811,127.680000,0.000000
266,812,136.320000,0.000000
267,813,3204.090000,0.000000
268,814,1973.380000,0.000000
269,815,1385.020000,0.000000
270,816,1044.270000,0.000000
271,817,470.370000,0.000000
272,818,579.330000,0.000000
273,819,1450.960000,0.000000
274,820,198.100000,0.000000
275,821,1335.310000,0.000000
276,822,547.150000,0.000000
277,823,1442.350000,0.000000
278,824,1129.800000,0.000000
279,825,1357.680000,0.000000
280,826,677.390000,0.000000
281,827,358.800000,0.000000
282,828,200.750000,0.000000
283,829,2015.680000,0.000000
284,830,463.530000,0.000000
285,831,666.980000,0.000000
286,832,302.770000,0.000000
287,833,3515.180000,0.000000
288,834,5301.060000,0.000000
289,835,1088.320000,0.000000
290,836,854.680000,0.000000
291,837,816.030000,0.000000
292,838,725.780000,0.000000
293,839,623.800000,0.000000
294,840,686.650000,0.000000
295,841,841.940000,0.000000
296,842,1250.260000,0.000000
297,843,914.270000,0.000000
298,844,503.650000,0.000000
299,845,916.100000,0.000000
300,846,408.640000,0.000000
301,847,517.520000,0.000000
302,848,245.970000,0.000000
303,849,1596.830000,0.000000
304,850,655.430000,0.000000
305,851,1378.390000,0.000000
306,852,212.460000,0.000000
307,853,339.770000,0.000000
308,854,334.280000,0.000000
309,855,934.640000,0.000000
310,856,101.960000,0.000000
311,857,105.750000,0.000000
312,858,517.310000,0.000000
313,859,223.820000,0.000000
314,860,498.870000,0.000000
315,861,85.960000,0.000000
316,862,747.150000,0.000000
317,863,181.850000,0.000000
318,864,1006.290000,0.000000
319,865,993.220000,0.000000
320,866,2892.830000,0.000000
321,867,391.810000,0.000000
322,868,563.960000,0.000000
323,869,150.390000,0.000000
324,870,202.410000,0.000000
325,871,104.280000,0.000000
326,872,123.600000,0.000000
327,873,61.680000,0.000000
328,874,565.550000,0.000000
329,875,664.710000,0.000000
330,876,240.890000,0.000000
331,877,1431.900000,0.000000
332,878,893.260000,0.000000
333,879,81.210000,0.000000
334,880,176.120000,0.000000
335,881,572.120000,0.000000
336,882,57.250000,0.000000
337,883,72.060000,0.000000
338,884,332.980000,0.000000
339,885,108.840000,0.000000
340,886,595.990000,0.000000
341,887,90.260000,0.000000
342,888,283.700000,0.000000
343,889,134.720000,0.000000
344,890,143.510000,0.000000
345,891,559.090000,0.000000
346,892,2350.050000,0.000000
347,893,336.220000,0.000000
348,894,373.530000,0.000000
349,895,147.200000,0.000000
350,896,220.110000,0.000000
351,897,1808.790000,0.000000
352,898,635.160000,0.000000
353,899,308.990000,0.000000
354,900,244.470000,0.000000
355,901,214.170000,0.000000
356,902,13757.490000,0.000000
357,903,11567.120000,0.000000
358,904,4112.350000,0.000000
359,905,5339.230000,0.000000
360,906,4187.490000,0.000000
361,907,951.470000,0.000000
362,908,2617.380000,0.000000
363,909,557.520000,0.000000
364,910,512.170000,0.000000
365,911,878.670000,0.000000
366,912,187.500000,0.000000
367,913,2492.670000,0.000000
368,914,1177.930000,0.000000
369,915,309.670000,0.000000
370,916,606.670000,0.000000
371,917,586.490000,0.000000
372,918,637.180000,0.000000
373,919,1254.530000,0.000000
374,920,1520.750000,0.000000
375,921,921.250000,0.000000
376,922,5561.290000,0.000000
377,923,1661.000000,0.000000
378,924,189.000000,0.000000
379,925,1280.000000,0.000000
380,926,484.000000,0.000000
381,927,1903.000000,0.000000
382,928,1555.000000,0.000000
383,929,724.000000,0.000000
384,930,0.000000,0.000000
385,931,157.000000,0.000000
386,932,22.000000,0.000000
387,933,5837.000000,0.000000
388,390,1511.702637,11.147892
388,391,1959.405132,6.068108
388,708,218.111005,2.900062
388,802,274.861849,4.780256
389,390,199.218877,4.341025
389,801,125.530000,9.580009
389,914,269.442637,3.960080
390,388,1446.218877,11.138494
390,389,131.702637,4.340196
390,925,1413.000000,6.957613
391,388,1609.005183,6.020064
391,392,2928.043720,4.530057
391,709,627.082914,0.530152
391,715,512.646979,6.360813
392,391,1903.718831,4.275404
392,393,4064.914764,3.245929
392,713,1158.094712,1.333307
392,717,666.376275,3.068143
393,392,2868.461527,2.722566
393,394,5422.827479,4.129807
393,712,2362.697428,2.701612
393,716,3069.824052,2.036002
394,393,3293.199348,3.516540
394,395,4833.561476,2.737027
394,584,556.036387,6.110199
394,601,657.316578,2.534057
395,394,2711.716268,2.451405
395,396,5655.229325,4.545994
395,584,1107.063950,3.885826
395,600,2189.939475,1.391267
396,395,2518.526054,3.685244
396,397,5655.229325,2.627958
397,396,2518.526054,2.130374
397,398,7105.904521,3.804111
397,588,1775.569376,3.075586
397,604,3892.869499,1.824372
398,397,4904.980068,2.687848
398,399,7023.687579,1.140537
398,400,3413.092661,2.134061
398,403,7354.445180,3.387833
399,398,4392.473926,0.784325
399,537,6226.422236,5.823865
399,604,4001.127296,3.373158
399,609,7875.720433,1.091516
400,398,5318.408676,2.251856
400,401,2202.599379,4.113103
400,587,1211.740388,5.433363
400,609,0.044811,6.720000
401,400,4129.118301,4.375341
401,402,0.000000,1.690000
401,585,4277.054156,1.765844
401,590,6710.851067,2.234889
402,401,0.000000,1.690000
403,398,5879.418366,3.193903
403,404,7567.344991,4.158317
403,606,1630.616114,3.434910
403,611,2022.890214,3.097036
404,403,6365.743343,3.709834
404,405,8559.116015,2.402434
404,675,1925.967560,3.147082
404,680,7108.358849,1.801522
405,404,7813.207583,1.989113
405,406,2266.676504,2.546028
405,488,6292.961109,1.390148
406,405,3814.941400,2.658613
406,407,3593.321159,3.442441
406,677,2492.706277,2.142995
406,682,3662.139462,3.266041
407,406,4765.296033,3.719637
407,408,5052.791604,3.758417
407,687,3962.497596,1.745425
407,692,6962.353884,2.957707
408,407,5690.598175,4.067949
408,409,2996.619947,2.211995
408,689,1366.892050,2.261672
408,694,3283.814281,4.410213
409,408,3697.919540,2.267387
409,410,3721.943948,4.111002
409,538,4411.158604,1.603579
409,539,7043.254727,4.549160
410,409,5598.550179,4.856629
410,411,3674.817286,3.215828
410,690,1638.073557,3.095750
410,700,3205.091385,2.168349
411,410,4926.559198,4.321632
411,412,3378.255439,3.085428
411,685,3844.796078,3.116887
411,695,3642.304558,1.061185
412,411,4516.337647,3.865344
412,413,3378.255439,2.949805
413,412,4516.337647,3.695438
413,414,2912.715758,2.808501
413,730,2664.642272,3.448958
413,734,3003.006044,0.680973
414,413,4190.185325,3.427334
414,415,545.775533,4.100364
414,731,1275.372075,3.298701
414,735,2841.225342,0.575175
415,414,1156.210834,4.107324
415,416,744.555241,5.671742
415,727,386.714906,4.800107
415,733,789.436954,3.011169
416,415,1591.655233,5.706375
416,417,681.485264,5.151110
416,726,234.660874,1.540044
416,732,76.836449,5.280002
417,416,1442.794892,5.172307
417,732,240.350000,9.840033
417,913,576.008733,3.450380
417,926,371.000000,6.290119
418,419,3705.892776,5.508558
418,921,812.431060,3.875765
418,922,1219.766243,4.868991
418,923,1517.000000,8.991414
419,418,1816.047916,5.283757
419,420,4551.880959,4.930556
419,739,330.323494,5.071789
419,743,258.944904,1.440192
420,419,2151.053605,4.492968
420,421,4991.084286,3.779989
420,751,1217.975215,2.580474
420,752,1515.694455,1.696420
421,420,2262.888004,3.310704
421,422,5516.758130,4.314733
421,753,2309.274301,1.190612
421,754,1023.094200,2.889376
422,421,2292.359192,3.553395
422,423,6593.476109,4.520683
422,762,1323.668681,1.270615
422,766,1077.732001,4.340536
423,422,3071.639690,3.176444
423,424,6289.808279,4.718413
423,764,1977.512157,1.976319
423,767,849.312426,4.398435
424,423,3028.673887,3.499265
424,425,6463.695016,4.696637
424,773,1075.036908,1.560452
424,777,1097.748263,4.530299
425,424,3156.400040,3.388851
425,426,7074.832199,2.738187
425,775,1754.220555,2.852600
425,779,2707.991702,2.226143
426,425,4405.463292,1.864587
426,427,4323.933240,1.497845
426,441,4917.974534,5.496711
427,426,4047.563140,1.407794
427,428,3634.775754,4.110657
427,594,4756.468628,1.475727
427,779,1756.973351,2.651578
428,427,2649.605794,3.672430
428,429,1951.343647,0.791304
428,431,5853.256507,1.332978
429,428,3526.990531,0.900651
429,430,0.000000,0.630000
429,593,1661.258371,2.391530
429,778,2492.613062,2.778985
430,429,0.000000,0.630000
431,428,3292.439663,1.069330
431,432,6692.748057,5.215008
431,593,2698.378555,1.309452
431,597,525.180279,2.910130
432,431,5237.351793,4.155625
432,433,6340.824821,3.636472
432,595,1686.524749,3.169352
432,599,3869.334754,1.439053
433,432,5165.649214,3.067726
433,434,6135.886629,3.149445
433,616,4317.556331,3.421758
433,617,1523.172785,1.500149
434,433,5045.114799,2.715396
434,435,5515.101566,3.751654
434,618,1982.014057,4.121454
434,619,7543.012754,0.698108
435,434,5204.688432,3.610665
435,436,6607.509602,2.798342
435,552,5963.489446,1.301749
435,554,3598.769122,4.171129
436,435,6647.221926,2.819649
436,437,7446.741043,5.353144
436,496,14061.901900,1.931796
437,436,7454.392298,5.362501
437,438,6667.731510,6.103921
437,554,5258.564474,0.897787
437,556,2064.217136,7.256383
438,437,6659.459164,6.094193
438,439,4404.886565,2.616851
438,535,4591.607057,8.475154
438,536,6196.029402,2.856359
438,540,5224.286644,2.930940
439,438,5417.523748,2.896165
439,440,5666.312429,3.155942
439,614,4921.982210,2.904763
439,615,6072.714157,2.245365
440,439,6797.721870,3.826538
440,441,4224.274745,2.830991
440,612,2354.559061,3.400700
440,613,2316.206006,2.387268
441,426,2524.975727,4.867020
441,440,5689.706247,3.291495
441,591,4608.288248,3.356508
441,596,8146.108278,1.086961
442,443,666.781036,3.590709
442,898,95.612088,6.491302
442,899,117.678211,2.781279
442,929,653.000000,6.311147
443,442,567.079975,3.590371
443,444,963.361940,4.453831
443,897,1037.809633,4.919307
443,898,308.871419,4.066937
444,443,860.454480,4.452438
444,445,963.361940,5.004305
445,444,860.454480,5.002740
445,446,1400.032529,6.294079
445,885,70.469614,6.370024
445,886,269.213177,1.050827
446,445,900.029181,6.274113
446,447,1687.497730,5.826851
446,858,243.655947,2.410000
446,859,67.220000,5.210000
447,446,957.513712,5.784857
447,448,2143.772629,4.064027
447,848,262.462294,5.590016
447,849,621.364427,1.870163
448,447,1130.855706,3.986506
448,449,3424.171922,3.388220
448,664,2083.770245,2.832392
448,665,1138.171572,1.171963
449,448,2115.373170,3.295763
449,450,3009.656628,2.039383
449,662,629.607859,2.914287
449,663,1360.006688,1.455222
450,449,1628.802204,2.003378
450,451,2844.378360,1.462622
450,453,2697.882649,4.617979
450,508,2539.641461,3.837939
451,450,1520.030327,1.441845
451,452,3906.687363,2.301872
451,654,1390.529670,1.811624
451,655,1937.850010,2.488394
452,451,2311.425655,2.194934
452,525,5367.128270,2.782027
452,652,3392.325877,2.187953
452,654,3260.517266,2.296098
453,450,3072.555246,4.657538
453,454,2237.647912,10.527369
453,650,653.963886,4.057871
453,841,568.228718,1.850310
454,453,2465.480170,10.649311
454,455,2876.007875,3.450893
454,838,541.534139,1.930307
454,840,720.940250,2.451226
455,454,2885.252437,3.453747
455,456,3203.490771,2.984234
455,833,1033.312086,2.705700
455,835,564.649208,2.850536
456,455,3097.027638,2.948292
456,457,2678.704959,3.080795
456,834,2087.731701,2.016259
456,836,882.717384,2.410240
457,456,2868.101810,3.128182
457,458,2234.799814,1.537399
457,829,539.187738,3.696275
457,831,1374.065830,1.104994
458,457,2649.679643,1.573907
458,459,2128.042943,1.437038
458,467,2265.235265,5.306070
458,468,3114.199087,3.183588
459,458,3057.451206,1.459991
459,460,2047.312202,4.741835
459,832,226.928960,1.270032
459,845,18.299112,7.720000
460,459,2886.968640,4.983574
460,461,2009.171002,6.402619
460,872,375.417237,5.860116
460,875,476.440340,2.210114
461,460,2597.330750,6.586595
461,462,1742.008646,5.439615
461,874,617.998992,2.353214
461,877,466.880002,5.872615
462,461,2055.650001,5.486207
462,873,13.370000,3.450000
462,876,180.008646,4.350135
462,927,1569.000000,7.827129
463,464,1555.000000,3.922793
463,928,1728.000000,16.102242
464,463,1728.000000,3.934758
464,465,1596.410042,7.256809
464,883,80.171270,3.920002
464,884,28.749959,3.180000
465,464,1746.321278,7.277027
465,466,1888.341261,5.812955
465,862,213.350041,4.500009
465,881,356.011565,2.480040
466,465,1849.042828,5.807069
466,467,2187.916265,5.452087
466,855,319.463004,1.670004
466,862,345.555528,5.400018
467,458,2619.448239,5.413304
467,466,2011.925570,5.417296
467,845,371.934472,2.090154
467,855,333.099798,5.880278
468,458,2245.457679,2.983949
468,469,3049.548616,3.172432
468,829,394.278251,1.330123
468,830,264.740195,2.850054
469,468,2113.078549,2.978192
469,470,3575.827471,3.176157
469,819,1308.588131,0.341846
469,824,551.239589,4.010686
470,469,2471.530824,2.831823
470,471,3814.823046,4.992196
470,817,328.263043,0.741289
470,822,237.572759,3.361606
471,470,2310.048008,4.237274
471,472,4693.172149,4.336015
471,815,604.341057,3.840949
471,816,1180.644653,0.612195
472,471,2603.905445,3.054185
472,473,6420.092123,2.463533
472,813,1410.823508,1.400198
472,815,1744.229193,2.258052
473,472,2912.785491,1.780233
473,474,2791.906121,3.277100
473,475,5319.967247,3.779405
473,707,763.643819,4.613934
473,813,731.656863,1.501899
474,473,1504.885128,3.233976
474,538,4365.753803,3.609458
474,701,1053.268901,1.732128
474,706,3919.757675,3.028125
475,473,2352.306608,3.193294
475,476,5319.893936,2.002948
475,706,1549.355360,3.097741
475,707,739.297276,1.740520
476,475,2652.082483,1.699947
476,477,5224.202054,4.373231
476,705,2093.775670,2.058805
476,707,863.747980,2.791552
477,476,2838.826814,3.767828
477,478,8025.792348,3.412084
477,503,4818.590234,0.919866
477,504,5843.234045,1.043062
478,477,6466.396086,2.901713
478,479,9263.656252,5.244992
478,633,4044.399883,1.993770
478,703,3642.663793,2.767637
479,478,7229.823122,3.983864
479,480,8039.656568,1.783406
479,629,3021.411837,2.447176
479,693,4487.910305,3.292345
480,479,7513.476961,1.673489
480,481,3447.529529,1.457804
480,483,6651.060658,2.469013
480,484,5897.056974,2.748204
480,486,6914.540446,2.419930
481,480,3383.986044,1.454376
481,482,0.000000,0.540000
481,483,3689.707770,1.696009
481,691,6447.100726,2.771327
482,481,0.000000,0.540000
483,480,6678.538473,2.482133
483,481,2999.907467,1.681365
483,539,4870.155646,3.779601
483,693,8717.585978,0.742657
484,480,5607.620927,2.635482
484,485,6384.587968,4.560051
484,627,6767.917398,2.460808
484,629,536.826001,3.650035
485,484,6093.377118,4.338602
485,489,7399.010254,4.573319
485,626,8006.187140,2.260029
485,628,4503.585694,2.938173
486,480,6713.862556,2.376596
486,535,9925.744540,0.526531
486,627,7438.056384,2.790990
486,691,3254.085973,2.422613
487,488,4414.975516,2.891641
487,535,6184.860901,4.626588
487,681,4016.250713,2.015282
487,682,2840.435758,3.406454
488,405,3998.787781,1.071979
488,487,6422.479680,3.732102
488,680,2690.119012,3.567274
488,682,2441.991469,3.148258
489,485,7294.232214,4.467221
489,490,7673.382818,1.368810
489,630,1844.595876,2.711014
489,631,1655.961440,4.261795
490,489,6450.923716,1.214252
490,491,8207.634360,3.605292
490,557,3298.565454,3.692001
490,631,3081.988475,3.882285
491,490,6794.745010,3.077489
491,492,9162.466453,4.521922
491,558,4812.400615,3.344223
491,559,8449.402713,0.856976
492,491,8433.498847,4.047223
492,493,6023.668278,1.521566
492,561,4834.721712,3.128598
492,562,9041.947393,0.564880
493,492,4446.391196,1.414998
493,494,8162.487058,3.075557
493,497,7717.642779,2.518333
493,562,9147.832068,1.289941
493,564,17053.444266,1.763177
494,493,8497.247186,3.221293
494,495,10359.551208,3.549931
494,561,4971.861887,1.009166
494,563,10413.945932,2.741063
495,494,12595.056881,4.426695
495,496,10817.333574,3.361387
495,551,3580.880535,4.738176
495,560,5534.517085,0.995099
496,436,14093.962970,1.940140
496,495,11932.811036,3.746676
496,553,5410.572342,1.428944
496,556,4529.589359,3.890757
497,493,9511.351752,3.274162
497,498,7717.642779,0.856753
498,497,9511.351752,1.113890
498,499,4783.627432,1.508401
498,533,6274.668109,1.819714
499,498,5391.127097,1.611665
499,500,5617.868874,3.518916
499,567,10027.181633,1.656893
499,569,6862.760684,2.351618
500,499,7406.044624,4.890571
500,501,5316.491364,4.302180
500,566,5876.316450,2.613841
500,570,4940.476158,1.656384
501,500,6928.107852,5.606076
501,502,3919.837960,3.687747
501,571,2716.829560,2.512238
501,636,6265.659567,0.776639
502,501,5537.567427,4.277613
502,503,4016.762324,3.954655
502,632,2587.293628,3.887306
502,634,1761.371791,5.025083
503,477,3310.380565,0.888880
503,502,6019.794534,4.297047
503,504,2180.527814,0.520734
503,633,4841.467086,3.620137
504,477,6525.464736,1.094746
504,503,6042.660351,0.563313
504,505,5382.419659,3.757546
504,635,5329.027491,0.472673
505,504,7593.019218,4.490399
505,506,5727.968907,2.638905
505,634,5127.262894,1.598383
505,639,2052.493293,2.424971
506,505,8158.745664,3.321046
506,507,4507.475069,4.308357
506,639,1905.053649,1.805690
506,644,4135.410189,2.771796
507,506,5725.363849,4.930903
507,508,3511.134281,8.146697
507,578,0.091381,8.090000
507,646,2107.516821,2.392648
508,450,2108.462472,3.818024
508,507,4419.573707,8.579706
508,509,5088.339391,2.797733
509,508,5565.599829,2.964979
509,510,6366.456110,4.517460
509,659,4124.948309,0.630996
509,667,1138.362919,5.052035
510,509,6383.340628,4.531066
510,511,5793.066934,0.381090
510,658,3757.513045,0.413217
510,666,661.616643,4.080458
511,510,6067.246534,0.397566
511,512,6205.852173,2.996700
511,521,2588.166407,3.153600
511,522,2491.421757,4.743461
512,511,6348.079115,3.071336
512,513,5554.295183,4.581993
512,661,2084.926698,0.682745
512,670,130.834915,7.480021
513,512,6079.119974,4.952596
513,514,4351.294811,5.766856
513,902,3603.692078,4.195207
513,905,1223.337565,9.140417
514,513,4889.203832,6.038213
514,515,3270.581741,4.551651
514,903,2130.681231,2.709614
514,905,662.032242,11.274009
515,514,3612.852765,4.611141
515,516,272.841083,5.770008
515,534,2871.699433,1.719446
515,544,699.930006,0.290070
515,932,25.000000,5.930000
516,515,325.267632,5.770016
516,517,394.484773,6.070147
516,903,2857.402276,9.029132
516,906,1891.479878,1.622400
517,516,999.916418,6.076065
517,518,163.739171,6.640005
517,908,480.311030,2.550521
517,909,135.930000,4.390006
518,517,358.052237,6.640109
518,911,179.029171,5.260005
518,912,68.970000,1.640000
518,930,0.000000,9.320000
519,520,0.000000,0.750000
519,521,2540.035792,2.747173
519,668,2575.054052,0.903813
519,670,815.141279,3.152997
520,519,0.000000,0.750000
521,511,4389.696341,3.398038
521,519,1503.399156,2.723335
521,666,1243.674719,0.588987
521,670,432.741503,3.934084
522,511,821.844481,4.700515
522,523,2491.421757,7.377595
523,522,821.844481,7.310800
523,530,6831.979343,3.411239
523,545,4294.132729,0.129793
524,525,2928.751259,3.297212
524,545,4877.006752,5.020132
524,578,2271.292959,4.690373
524,647,3087.667077,1.603541
525,452,3149.548321,2.374789
525,524,5193.760356,3.805827
525,652,1780.155849,2.576194
525,657,2297.212973,2.526776
526,527,3710.955990,7.149297
526,528,6062.766985,13.030728
526,541,2136.533044,0.449165
526,546,0.220888,3.230000
527,526,3952.234002,7.475764
527,542,25.333525,0.650000
527,543,3735.263934,4.742493
527,546,1248.600746,4.250301
528,526,4035.215721,10.466143
528,529,3625.866115,1.450769
528,573,2864.736259,5.893755
528,575,5699.981339,1.424287
529,528,4911.657649,1.499934
529,530,3635.850473,2.080103
529,531,10922.294611,2.678993
530,523,3902.831602,2.364732
530,529,7301.446841,2.539584
530,575,4724.839534,3.067725
530,577,2959.346764,2.861725
531,529,8542.489777,1.765928
531,532,9544.604650,2.800677
531,573,1183.344099,3.426703
531,574,2900.873079,3.158812
532,531,8549.995295,2.390944
532,533,8759.590504,2.257051
532,569,4902.393788,3.358946
532,574,1647.417083,2.233942
533,498,7460.877417,2.029202
533,532,7396.137569,1.889695
533,568,4037.517040,1.340360
533,569,1637.701048,2.985145
534,515,2659.387113,1.690495
534,543,3582.436543,3.854956
534,933,5468.000000,11.285733
535,438,6080.437090,9.108424
535,486,10171.415789,0.550832
