iter,objective,gap,alpha
5235,4.231426e+06,3.832628e-06,0.000123
5236,4.231426e+06,3.540558e-06,0.000154
5237,4.231426e+06,4.881987e-06,0.000229
5238,4.231426e+06,5.772398e-06,0.000336
5239,4.231426e+06,4.476455e-06,0.000120
5240,4.231426e+06,5.120659e-06,0.000262
5241,4.231426e+06,4.319367e-06,0.000135
5242,4.231426e+06,6.469220e-06,0.000293
5243,4.231426e+06,4.125408e-06,0.000133
5244,4.231426e+06,6.860274e-06,0.000459
5245,4.231426e+06,5.751939e-06,0.000169
5246,4.231426e+06,4.249922e-06,0.000180
5247,4.231426e+06,4.512721e-06,0.000166
5248,4.231426e+06,3.684179e-06,0.000140
5249,4.231426e+06,5.987314e-06,0.000269
5250,4.231426e+06,4.560122e-06,0.000162
5251,4.231426e+06,4.398075e-06,0.000195
5252,4.231426e+06,3.897904e-06,0.000124
5253,4.231426e+06,5.249470e-06,0.000200
5254,4.231426e+06,4.065314e-06,0.000165
5255,4.231426e+06,3.589405e-06,0.000092
5256,4.231426e+06,6.171214e-06,0.000381
5257,4.231426e+06,4.489246e-06,0.000108
5258,4.231426e+06,4.959436e-06,0.000209
5259,4.231426e+06,4.503354e-06,0.000195
5260,4.231426e+06,4.244935e-06,0.000169
5261,4.231426e+06,4.327511e-06,0.000137
5262,4.231426e+06,4.605783e-06,0.000226
5263,4.231426e+06,4.044608e-06,0.000118
5264,4.231426e+06,6.067305e-06,0.000407
5265,4.231426e+06,5.187792e-06,0.000149
5266,4.231426e+06,3.521200e-06,0.000131
5267,4.231426e+06,4.170238e-06,0.000165
5268,4.231426e+06,4.447460e-06,0.000134
5269,4.231426e+06,4.083596e-06,0.000210
5270,4.231426e+06,4.099516e-06,0.000142
5271,4.231426e+06,3.575015e-06,0.000146
5272,4.231426e+06,4.477428e-06,0.000229
5273,4.231426e+06,5.211803e-06,0.000212
5274,4.231426e+06,3.879317e-06,0.000111
5275,4.231425e+06,6.555287e-06,0.000376
5276,4.231425e+06,4.383218e-06,0.000106
5277,4.231425e+06,6.782783e-06,0.000452
5278,4.231425e+06,4.091950e-06,0.000127
5279,4.231425e+06,5.193097e-06,0.000163
5280,4.231425e+06,4.779454e-06,0.000240
5281,4.231425e+06,3.984059e-06,0.000121
5282,4.231425e+06,5.523923e-06,0.000230
5283,4.231425e+06,3.554725e-06,0.000114
5284,4.231425e+06,4.479450e-06,0.000240
5285,4.231425e+06,4.609403e-06,0.000140
5286,4.231425e+06,5.551317e-06,0.000245
5287,4.231425e+06,4.197472e-06,0.000151
5288,4.231425e+06,3.861509e-06,0.000185
5289,4.231425e+06,4.497496e-06,0.000189
5290,4.231425e+06,6.267953e-06,0.000253
5291,4.231425e+06,4.206294e-06,0.000131
5292,4.231425e+06,4.339135e-06,0.000224
5293,4.231425e+06,4.190063e-06,0.000161
5294,4.231425e+06,6.106804e-06,0.000370
5295,4.231425e+06,5.108457e-06,0.000130
5296,4.231425e+06,3.896531e-06,0.000191
5297,4.231425e+06,3.550026e-06,0.000115
5298,4.231425e+06,6.146294e-06,0.000277
5299,4.231425e+06,3.635255e-06,0.000100
5300,4.231425e+06,4.842359e-06,0.000270
5301,4.231425e+06,4.870269e-06,0.000134
5302,4.231425e+06,3.917653e-06,0.000175
5303,4.231425e+06,4.220863e-06,0.000171
5304,4.231425e+06,6.242817e-06,0.000372
5305,4.231425e+06,4.765311e-06,0.000116
5306,4.231425e+06,3.340706e-06,0.000127
5307,4.231425e+06,4.749918e-06,0.000216
5308,4.231425e+06,3.966919e-06,0.000126
5309,4.231425e+06,4.627896e-06,0.000233
5310,4.231425e+06,4.603251e-06,0.000173
5311,4.231425e+06,4.591552e-06,0.000229
5312,4.231425e+06,5.479470e-06,0.000192
5313,4.231425e+06,4.702540e-06,0.000203
5314,4.231425e+06,4.847466e-06,0.000165
5315,4.231425e+06,5.097395e-06,0.000205
5316,4.231425e+06,3.852612e-06,0.000157
5317,4.231425e+06,4.280458e-06,0.000165
5318,4.231425e+06,4.664700e-06,0.000155
5319,4.231425e+06,4.238599e-06,0.000166
5320,4.231425e+06,3.883333e-06,0.000178
5321,4.231425e+06,4.272782e-06,0.000142
5322,4.231425e+06,6.082908e-06,0.000299
5323,4.231425e+06,4.136260e-06,0.000134
5324,4.231425e+06,4.846405e-06,0.000286
5325,4.231425e+06,4.134340e-06,0.000127
5326,4.231425e+06,5.402298e-06,0.000298
5327,4.231425e+06,4.249866e-06,0.000128
5328,4.231425e+06,5.448625e-06,0.000315
5329,4.231425e+06,4.647616e-06,0.000105
5330,4.231425e+06,3.461251e-06,0.000146
5331,4.231425e+06,4.802532e-06,0.000189
5332,4.231425e+06,3.754012e-06,0.000163
5333,4.231424e+06,4.220185e-06,0.000198
5334,4.231424e+06,5.419565e-06,0.000218
5335,4.231424e+06,5.111423e-06,0.000228
5336,4.231424e+06,3.622989e-06,0.000119
5337,4.231424e+06,5.642294e-06,0.000300
5338,4.231424e+06,4.205589e-06,0.000110
5339,4.231424e+06,6.129408e-06,0.000376
5340,4.231424e+06,4.814724e-06,0.000109
5341,4.231424e+06,4.757841e-06,0.000219
5342,4.231424e+06,5.703411e-06,0.000282
5343,4.231424e+06,3.717508e-06,0.000104
5344,4.231424e+06,5.481983e-06,0.000300
5345,4.231424e+06,4.055521e-06,0.000108
5346,4.231424e+06,4.663918e-06,0.000260
5347,4.231424e+06,4.181446e-06,0.000140
5348,4.231424e+06,5.787896e-06,0.000359
5349,4.231424e+06,4.321277e-06,0.000103
5350,4.231424e+06,4.165922e-06,0.000132
5351,4.231424e+06,3.630887e-06,0.000139
5352,4.231424e+06,4.292192e-06,0.000154
5353,4.231424e+06,4.096006e-06,0.000152
5354,4.231424e+06,4.691605e-06,0.000187
5355,4.231424e+06,4.343659e-06,0.000182
5356,4.231424e+06,4.044696e-06,0.000132
5357,4.231424e+06,4.613222e-06,0.000242
5358,4.231424e+06,3.672166e-06,0.000117
5359,4.231424e+06,4.204562e-06,0.000202
5360,4.231424e+06,4.534646e-06,0.000189
5361,4.231424e+06,5.255427e-06,0.000180
5362,4.231424e+06,4.468569e-06,0.000199
5363,4.231424e+06,4.498124e-06,0.000133
5364,4.231424e+06,5.395681e-06,0.000280
5365,4.231424e+06,4.669679e-06,0.000160
5366,4.231424e+06,5.424498e-06,0.000240
5367,4.231424e+06,3.704796e-06,0.000097
5368,4.231424e+06,3.700081e-06,0.000177
5369,4.231424e+06,3.709610e-06,0.000133
5370,4.231424e+06,5.711227e-06,0.000331
5371,4.231424e+06,4.363723e-06,0.000112
5372,4.231424e+06,3.924057e-06,0.000165
5373,4.231424e+06,4.630317e-06,0.000168
5374,4.231424e+06,4.461217e-06,0.000177
5375,4.231424e+06,3.795313e-06,0.000143
5376,4.231424e+06,4.584640e-06,0.000238
5377,4.231424e+06,4.593772e-06,0.000156
5378,4.231424e+06,4.192790e-06,0.000203
5379,4.231424e+06,3.614222e-06,0.000140
5380,4.231424e+06,5.494560e-06,0.000226
5381,4.231424e+06,4.356493e-06,0.000169
5382,4.231424e+06,5.783811e-06,0.000255
5383,4.231424e+06,3.729821e-06,0.000158
5384,4.231424e+06,4.425596e-06,0.000165
5385,4.231424e+06,5.307339e-06,0.000227
5386,4.231424e+06,3.483937e-06,0.000090
5387,4.231424e+06,4.663005e-06,0.000266
5388,4.231424e+06,4.503687e-06,0.000133
5389,4.231424e+06,4.938635e-06,0.000271
5390,4.231424e+06,4.740992e-06,0.000142
5391,4.231424e+06,3.953681e-06,0.000196
5392,4.231424e+06,4.315380e-06,0.000163
5393,4.231423e+06,5.235872e-06,0.000225
5394,4.231423e+06,3.659553e-06,0.000133
5395,4.231423e+06,6.590481e-06,0.000307
5396,4.231423e+06,3.955361e-06,0.000136
5397,4.231423e+06,3.913254e-06,0.000178
5398,4.231423e+06,4.090924e-06,0.000144
5399,4.231423e+06,4.847357e-06,0.000188
5400,4.231423e+06,3.728416e-06,0.000150
5401,4.231423e+06,4.574771e-06,0.000190
5402,4.231423e+06,4.509747e-06,0.000178
5403,4.231423e+06,4.177533e-06,0.000133
5404,4.231423e+06,3.790576e-06,0.000165
5405,4.231423e+06,5.305897e-06,0.000238
5406,4.231423e+06,4.209996e-06,0.000137
5407,4.231423e+06,5.280457e-06,0.000303
5408,4.231423e+06,4.521438e-06,0.000149
5409,4.231423e+06,4.865362e-06,0.000208
5410,4.231423e+06,3.598125e-06,0.000098
5411,4.231423e+06,3.681334e-06,0.000163
5412,4.231423e+06,4.953227e-06,0.000205
5413,4.231423e+06,3.592091e-06,0.000141
5414,4.231423e+06,5.829312e-06,0.000214
5415,4.231423e+06,3.877621e-06,0.000123
5416,4.231423e+06,3.092435e-06,0.000120
5417,4.231423e+06,3.498650e-06,0.000144
5418,4.231423e+06,4.035684e-06,0.000171
5419,4.231423e+06,6.159435e-06,0.000278
5420,4.231423e+06,4.362047e-06,0.000107
5421,4.231423e+06,4.958749e-06,0.000209
5422,4.231423e+06,4.764019e-06,0.000181
5423,4.231423e+06,4.185416e-06,0.000150
5424,4.231423e+06,4.197044e-06,0.000203
5425,4.231423e+06,4.305016e-06,0.000174
5426,4.231423e+06,4.812593e-06,0.000207
5427,4.231423e+06,4.181633e-06,0.000154
5428,4.231423e+06,4.177675e-06,0.000147
5429,4.231423e+06,3.903836e-06,0.000185
5430,4.231423e+06,4.585322e-06,0.000208
5431,4.231423e+06,6.858199e-06,0.000358
5432,4.231423e+06,3.921663e-06,0.000087
5433,4.231423e+06,5.164790e-06,0.000245
5434,4.231423e+06,4.440792e-06,0.000144
5435,4.231423e+06,4.006333e-06,0.000202
5436,4.231423e+06,3.823857e-06,0.000143
5437,4.231423e+06,4.193263e-06,0.000154
5438,4.231423e+06,5.886993e-06,0.000414
5439,4.231423e+06,4.993038e-06,0.000135
5440,4.231423e+06,3.193964e-06,0.000106
5441,4.231423e+06,4.439067e-06,0.000198
5442,4.231423e+06,4.181772e-06,0.000137
5443,4.231423e+06,4.744445e-06,0.000203
5444,4.231423e+06,3.668906e-06,0.000128
5445,4.231423e+06,5.108120e-06,0.000189
5446,4.231423e+06,3.866451e-06,0.000187
5447,4.231423e+06,3.919782e-06,0.000148
5448,4.231423e+06,5.134607e-06,0.000295
5449,4.231423e+06,4.248891e-06,0.000123
5450,4.231423e+06,4.179284e-06,0.000173
5451,4.231423e+06,4.035564e-06,0.000149
5452,4.231423e+06,4.861075e-06,0.000274
5453,4.231423e+06,4.162868e-06,0.000127
5454,4.231423e+06,4.106861e-06,0.000182
5455,4.231423e+06,4.025497e-06,0.000176
5456,4.231422e+06,4.329755e-06,0.000202
5457,4.231422e+06,4.395627e-06,0.000180
5458,4.231422e+06,5.144424e-06,0.000163
5459,4.231422e+06,3.855873e-06,0.000176
5460,4.231422e+06,3.526027e-06,0.000144
5461,4.231422e+06,6.543378e-06,0.000400
5462,4.231422e+06,4.108356e-06,0.000095
5463,4.231422e+06,4.513042e-06,0.000210
5464,4.231422e+06,4.775767e-06,0.000227
5465,4.231422e+06,3.905960e-06,0.000128
5466,4.231422e+06,3.948189e-06,0.000132
5467,4.231422e+06,4.640708e-06,0.000228
5468,4.231422e+06,3.897539e-06,0.000127
5469,4.231422e+06,5.833999e-06,0.000268
5470,4.231422e+06,4.032285e-06,0.000104
5471,4.231422e+06,3.948135e-06,0.000190
5472,4.231422e+06,3.414056e-06,0.000115
5473,4.231422e+06,4.357036e-06,0.000235
5474,4.231422e+06,4.055203e-06,0.000163
5475,4.231422e+06,4.840682e-06,0.000171
5476,4.231422e+06,3.921392e-06,0.000166
5477,4.231422e+06,4.673363e-06,0.000214
5478,4.231422e+06,4.107846e-06,0.000171
5479,4.231422e+06,4.613533e-06,0.000172
5480,4.231422e+06,4.229202e-06,0.000144
5481,4.231422e+06,3.679913e-06,0.000125
5482,4.231422e+06,4.096202e-06,0.000165
5483,4.231422e+06,4.257889e-06,0.000185
5484,4.231422e+06,3.630193e-06,0.000136
5485,4.231422e+06,5.061138e-06,0.000270
5486,4.231422e+06,3.958432e-06,0.000107
5487,4.231422e+06,4.142019e-06,0.000212
5488,4.231422e+06,5.379208e-06,0.000214
5489,4.231422e+06,4.033636e-06,0.000127
5490,4.231422e+06,4.577094e-06,0.000223
5491,4.231422e+06,4.427263e-06,0.000181
5492,4.231422e+06,4.466015e-06,0.000214
5493,4.231422e+06,3.443076e-06,0.000119
5494,4.231422e+06,4.132683e-06,0.000150
5495,4.231422e+06,5.145823e-06,0.000218
5496,4.231422e+06,4.292818e-06,0.000131
5497,4.231422e+06,5.011284e-06,0.000215
5498,4.231422e+06,3.582505e-06,0.000104
5499,4.231422e+06,4.729432e-06,0.000239
5500,4.231422e+06,3.742705e-06,0.000130
5501,4.231422e+06,5.580699e-06,0.000246
5502,4.231422e+06,4.710941e-06,0.000176
5503,4.231422e+06,4.572519e-06,0.000224
5504,4.231422e+06,3.523503e-06,0.000102
5505,4.231422e+06,5.283833e-06,0.000220
5506,4.231422e+06,3.269480e-06,0.000119
5507,4.231422e+06,2.963333e-06,0.000114
5508,4.231422e+06,3.725111e-06,0.000163
5509,4.231422e+06,3.690263e-06,0.000111
5510,4.231422e+06,6.767808e-06,0.000348
5511,4.231422e+06,4.115800e-06,0.000100
5512,4.231422e+06,4.830968e-06,0.000288
5513,4.231422e+06,4.274897e-06,0.000118
5514,4.231422e+06,4.452069e-06,0.000220
5515,4.231422e+06,3.505676e-06,0.000130
5516,4.231422e+06,3.817956e-06,0.000116
5517,4.231422e+06,5.800116e-06,0.000354
5518,4.231422e+06,4.896761e-06,0.000135
5519,4.231422e+06,4.142885e-06,0.000218
5520,4.231421e+06,4.816557e-06,0.000174
5521,4.231421e+06,4.728004e-06,0.000177
5522,4.231421e+06,4.560634e-06,0.000263
5523,4.231421e+06,4.754614e-06,0.000139
5524,4.231421e+06,6.128878e-06,0.000348
5525,4.231421e+06,4.017227e-06,0.000127
5526,4.231421e+06,5.519544e-06,0.000326
5527,4.231421e+06,4.322897e-06,0.000109
5528,4.231421e+06,5.046537e-06,0.000217
5529,4.231421e+06,5.387357e-06,0.000171
5530,4.231421e+06,4.959066e-06,0.000282
5531,4.231421e+06,4.155901e-06,0.000136
5532,4.231421e+06,4.514152e-06,0.000225
5533,4.231421e+06,4.111142e-06,0.000130
5534,4.231421e+06,6.158816e-06,0.000299
5535,4.231421e+06,3.870651e-06,0.000119
5536,4.231421e+06,5.272160e-06,0.000327
5537,4.231421e+06,4.302147e-06,0.000134
5538,4.231421e+06,4.250427e-06,0.000170
5539,4.231421e+06,5.491728e-06,0.000184
5540,4.231421e+06,4.516490e-06,0.000235
5541,4.231421e+06,3.849487e-06,0.000099
5542,4.231421e+06,4.997054e-06,0.000288
5543,4.231421e+06,4.077742e-06,0.000109
5544,4.231421e+06,4.030566e-06,0.000199
5545,4.231421e+06,4.922895e-06,0.000189
5546,4.231421e+06,3.759890e-06,0.000171
5547,4.231421e+06,4.287356e-06,0.000218
5548,4.231421e+06,4.640657e-06,0.000170
5549,4.231421e+06,4.628222e-06,0.000164
5550,4.231421e+06,4.804605e-06,0.000268
5551,4.231421e+06,4.236907e-06,0.000141
5552,4.231421e+06,3.899261e-06,0.000185
5553,4.231421e+06,4.191969e-06,0.000141
5554,4.231421e+06,5.101732e-06,0.000236
5555,4.231421e+06,3.123244e-06,0.000116
5556,4.231421e+06,6.336163e-06,0.000370
5557,4.231421e+06,4.325095e-06,0.000116
5558,4.231421e+06,4.731552e-06,0.000170
5559,4.231421e+06,4.093581e-06,0.000162
5560,4.231421e+06,3.964072e-06,0.000113
5561,4.231421e+06,5.396241e-06,0.000351
5562,4.231421e+06,4.698836e-06,0.000122
5563,4.231421e+06,4.372195e-06,0.000218
5564,4.231421e+06,6.059547e-06,0.000263
5565,4.231421e+06,4.023980e-06,0.000119
5566,4.231421e+06,4.789805e-06,0.000290
5567,4.231421e+06,3.951526e-06,0.000133
5568,4.231421e+06,4.470025e-06,0.000220
5569,4.231421e+06,4.191480e-06,0.000116
5570,4.231421e+06,5.017332e-06,0.000313
5571,4.231421e+06,4.396766e-06,0.000115
5572,4.231421e+06,3.605906e-06,0.000169
5573,4.231421e+06,4.056603e-06,0.000148
5574,4.231421e+06,6.008921e-06,0.000372
5575,4.231421e+06,4.863541e-06,0.000107
5576,4.231421e+06,3.854161e-06,0.000188
5577,4.231421e+06,4.158773e-06,0.000175
5578,4.231421e+06,6.045914e-06,0.000372
5579,4.231420e+06,4.487458e-06,0.000116
5580,4.231420e+06,4.838755e-06,0.000202
5581,4.231420e+06,3.632804e-06,0.000124
5582,4.231420e+06,3.693847e-06,0.000136
5583,4.231420e+06,4.678190e-06,0.000146
5584,4.231420e+06,3.217734e-06,0.000130
5585,4.231420e+06,3.674984e-06,0.000146
5586,4.231420e+06,5.788654e-06,0.000324
5587,4.231420e+06,4.264275e-06,0.000122
5588,4.231420e+06,4.601194e-06,0.000186
5589,4.231420e+06,4.332361e-06,0.000185
5590,4.231420e+06,4.560694e-06,0.000194
5591,4.231420e+06,4.090995e-06,0.000189
5592,4.231420e+06,3.774785e-06,0.000157
5593,4.231420e+06,5.858726e-06,0.000286
5594,4.231420e+06,3.784168e-06,0.000105
5595,4.231420e+06,6.089777e-06,0.000287
5596,4.231420e+06,3.666032e-06,0.000109
5597,4.231420e+06,6.594382e-06,0.000356
5598,4.231420e+06,4.685967e-06,0.000121
5599,4.231420e+06,4.243416e-06,0.000211
5600,4.231420e+06,4.763929e-06,0.000222
5601,4.231420e+06,4.216581e-06,0.000150
5602,4.231420e+06,3.161071e-06,0.000122
5603,4.231420e+06,4.206149e-06,0.000204
5604,4.231420e+06,3.806691e-06,0.000123
5605,4.231420e+06,4.081587e-06,0.000154
5606,4.231420e+06,4.588663e-06,0.000193
5607,4.231420e+06,4.036885e-06,0.000151
5608,4.231420e+06,6.566290e-06,0.000252
5609,4.231420e+06,3.159472e-06,0.000096
5610,4.231420e+06,3.585827e-06,0.000166
5611,4.231420e+06,4.032924e-06,0.000187
5612,4.231420e+06,4.963483e-06,0.000208
5613,4.231420e+06,4.164550e-06,0.000124
5614,4.231420e+06,5.575991e-06,0.000240
5615,4.231420e+06,3.848362e-06,0.000125
5616,4.231420e+06,4.136053e-06,0.000206
5617,4.231420e+06,4.049761e-06,0.000123
5618,4.231420e+06,3.406624e-06,0.000147
5619,4.231420e+06,3.860098e-06,0.000168
5620,4.231420e+06,4.046870e-06,0.000172
5621,4.231420e+06,5.457577e-06,0.000203
5622,4.231420e+06,3.627131e-06,0.000112
5623,4.231420e+06,4.829792e-06,0.000211
5624,4.231420e+06,4.306312e-06,0.000187
5625,4.231420e+06,4.238192e-06,0.000153
5626,4.231420e+06,3.703181e-06,0.000135
5627,4.231420e+06,3.532326e-06,0.000152
5628,4.231420e+06,5.741728e-06,0.000295
5629,4.231420e+06,3.980713e-06,0.000122
5630,4.231420e+06,3.517039e-06,0.000147
5631,4.231420e+06,4.357490e-06,0.000159
5632,4.231420e+06,4.840495e-06,0.000180
5633,4.231420e+06,2.982433e-06,0.000120
5634,4.231420e+06,3.938282e-06,0.000198
5635,4.231420e+06,4.374920e-06,0.000169
5636,4.231420e+06,4.758631e-06,0.000180
5637,4.231420e+06,5.136400e-06,0.000211
5638,4.231420e+06,4.289545e-06,0.000193
5639,4.231420e+06,4.159837e-06,0.000187
5640,4.231420e+06,4.549891e-06,0.000247
5641,4.231420e+06,4.609446e-06,0.000155
5642,4.231420e+06,5.199515e-06,0.000226
5643,4.231420e+06,3.444278e-06,0.000091
5644,4.231420e+06,5.545250e-06,0.000349
5645,4.231419e+06,4.324826e-06,0.000118
5646,4.231419e+06,4.835644e-06,0.000269
5647,4.231419e+06,4.018854e-06,0.000124
5648,4.231419e+06,3.801521e-06,0.000178
5649,4.231419e+06,5.129559e-06,0.000196
5650,4.231419e+06,3.538246e-06,0.000093
5651,4.231419e+06,4.785889e-06,0.000164
5652,4.231419e+06,4.124251e-06,0.000154
5653,4.231419e+06,3.976506e-06,0.000189
5654,4.231419e+06,3.399244e-06,0.000146
5655,4.231419e+06,5.149700e-06,0.000221
5656,4.231419e+06,4.208098e-06,0.000133
5657,4.231419e+06,5.538905e-06,0.000318
5658,4.231419e+06,4.043694e-06,0.000125
5659,4.231419e+06,4.984059e-06,0.000272
5660,4.231419e+06,4.150636e-06,0.000143
5661,4.231419e+06,3.667460e-06,0.000102
5662,4.231419e+06,5.843061e-06,0.000345
5663,4.231419e+06,4.267659e-06,0.000102
5664,4.231419e+06,3.565931e-06,0.000142
5665,4.231419e+06,4.924140e-06,0.000219
5666,4.231419e+06,3.551914e-06,0.000104
5667,4.231419e+06,4.927275e-06,0.000288
5668,4.231419e+06,3.865282e-06,0.000103
5669,4.231419e+06,3.900542e-06,0.000170
5670,4.231419e+06,4.103918e-06,0.000154
5671,4.231419e+06,3.838347e-06,0.000129
5672,4.231419e+06,4.968885e-06,0.000201
5673,4.231419e+06,3.766258e-06,0.000120
5674,4.231419e+06,3.685020e-06,0.000146
5675,4.231419e+06,3.658625e-06,0.000159
5676,4.231419e+06,3.742884e-06,0.000183
5677,4.231419e+06,3.902128e-06,0.000143
5678,4.231419e+06,5.202642e-06,0.000178
5679,4.231419e+06,3.663340e-06,0.000136
5680,4.231419e+06,5.332558e-06,0.000326
5681,4.231419e+06,4.373694e-06,0.000127
5682,4.231419e+06,4.115602e-06,0.000206
5683,4.231419e+06,3.775512e-06,0.000128
5684,4.231419e+06,4.949809e-06,0.000274
5685,4.231419e+06,4.784044e-06,0.000148
5686,4.231419e+06,3.874118e-06,0.000182
5687,4.231419e+06,3.651292e-06,0.000098
5688,4.231419e+06,3.991199e-06,0.000200
5689,4.231419e+06,3.046645e-06,0.000116
5690,4.231419e+06,4.047741e-06,0.000197
5691,4.231419e+06,3.687045e-06,0.000116
5692,4.231419e+06,6.145094e-06,0.000411
5693,4.231419e+06,4.572550e-06,0.000109
5694,4.231419e+06,3.616070e-06,0.000165
5695,4.231419e+06,4.690174e-06,0.000187
5696,4.231419e+06,4.717257e-06,0.000260
5697,4.231419e+06,3.759784e-06,0.000099
5698,4.231419e+06,4.479514e-06,0.000253
5699,4.231419e+06,3.996871e-06,0.000100
5700,4.231419e+06,3.739060e-06,0.000185
5701,4.231419e+06,3.797911e-06,0.000139
5702,4.231419e+06,3.952290e-06,0.000143
5703,4.231419e+06,4.735460e-06,0.000263
5704,4.231419e+06,5.648758e-06,0.000224
5705,4.231419e+06,3.709877e-06,0.000103
5706,4.231419e+06,4.664544e-06,0.000256
5707,4.231419e+06,3.308751e-06,0.000103
5708,4.231419e+06,4.723669e-06,0.000250
5709,4.231419e+06,4.099346e-06,0.000123
5710,4.231419e+06,3.731846e-06,0.000165
5711,4.231419e+06,4.011180e-06,0.000175
5712,4.231419e+06,4.284874e-06,0.000153
5713,4.231418e+06,4.322253e-06,0.000214
5714,4.231418e+06,4.732659e-06,0.000176
5715,4.231418e+06,4.040420e-06,0.000145
5716,4.231418e+06,3.849916e-06,0.000178
5717,4.231418e+06,4.259959e-06,0.000201
5718,4.231418e+06,3.940602e-06,0.000139
5719,4.231418e+06,4.199533e-06,0.000186
5720,4.231418e+06,4.003153e-06,0.000170
5721,4.231418e+06,4.479397e-06,0.000129
5722,4.231418e+06,4.945356e-06,0.000289
5723,4.231418e+06,4.485615e-06,0.000157
5724,4.231418e+06,3.569489e-06,0.000129
5725,4.231418e+06,3.905590e-06,0.000160
5726,4.231418e+06,4.550501e-06,0.000150
5727,4.231418e+06,3.425517e-06,0.000157
5728,4.231418e+06,3.495181e-06,0.000155
5729,4.231418e+06,5.281834e-06,0.000281
5730,4.231418e+06,3.761257e-06,0.000104
5731,4.231418e+06,5.171147e-06,0.000328
5732,4.231418e+06,4.667042e-06,0.000120
5733,4.231418e+06,4.590736e-06,0.000213
5734,4.231418e+06,4.282283e-06,0.000139
5735,4.231418e+06,3.669779e-06,0.000166
5736,4.231418e+06,4.218212e-06,0.000211
5737,4.231418e+06,4.902368e-06,0.000226
5738,4.231418e+06,3.554394e-06,0.000095
5739,4.231418e+06,4.353532e-06,0.000237
5740,4.231418e+06,3.839462e-06,0.000109
5741,4.231418e+06,3.929570e-06,0.000203
5742,4.231418e+06,3.703435e-06,0.000119
5743,4.231418e+06,5.237303e-06,0.000215
5744,4.231418e+06,4.238097e-06,0.000173
5745,4.231418e+06,4.158746e-06,0.000185
5746,4.231418e+06,4.618909e-06,0.000259
5747,4.231418e+06,4.634044e-06,0.000150
5748,4.231418e+06,5.580375e-06,0.000281
5749,4.231418e+06,3.988635e-06,0.000105
5750,4.231418e+06,3.419629e-06,0.000114
5751,4.231418e+06,5.284798e-06,0.000298
5752,4.231418e+06,3.941848e-06,0.000112
5753,4.231418e+06,4.488249e-06,0.000239
5754,4.231418e+06,3.668209e-06,0.000105
5755,4.231418e+06,5.074981e-06,0.000224
5756,4.231418e+06,3.494668e-06,0.000115
5757,4.231418e+06,4.736284e-06,0.000277
5758,4.231418e+06,3.956652e-06,0.000100
5759,4.231418e+06,3.709492e-06,0.000165
5760,4.231418e+06,3.516053e-06,0.000128
5761,4.231418e+06,5.000307e-06,0.000268
5762,4.231418e+06,4.037433e-06,0.000114
5763,4.231418e+06,4.605302e-06,0.000186
5764,4.231418e+06,4.288880e-06,0.000178
5765,4.231418e+06,3.699288e-06,0.000157
5766,4.231418e+06,5.603771e-06,0.000240
5767,4.231418e+06,3.915617e-06,0.000115
5768,4.231418e+06,6.039099e-06,0.000343
5769,4.231418e+06,4.173080e-06,0.000102
5770,4.231418e+06,4.876510e-06,0.000219
5771,4.231418e+06,3.610369e-06,0.000115
5772,4.231418e+06,5.609685e-06,0.000371
5773,4.231418e+06,4.405465e-06,0.000118
5774,4.231418e+06,3.193850e-06,0.000115
5775,4.231418e+06,3.280734e-06,0.000129
5776,4.231418e+06,4.284827e-06,0.000210
5777,4.231418e+06,3.675704e-06,0.000144
5778,4.231418e+06,3.696084e-06,0.000161
5779,4.231418e+06,4.976645e-06,0.000215
5780,4.231417e+06,4.515723e-06,0.000171
5781,4.231417e+06,4.414491e-06,0.000144
5782,4.231417e+06,3.739573e-06,0.000183
5783,4.231417e+06,3.972929e-06,0.000168
5784,4.231417e+06,3.944137e-06,0.000171
5785,4.231417e+06,4.999026e-06,0.000219
5786,4.231417e+06,3.708789e-06,0.000130
5787,4.231417e+06,4.155785e-06,0.000132
5788,4.231417e+06,4.744960e-06,0.000260
5789,4.231417e+06,4.191368e-06,0.000112
5790,4.231417e+06,3.087538e-06,0.000133
5791,4.231417e+06,4.128010e-06,0.000200
5792,4.231417e+06,3.059483e-06,0.000112
5793,4.231417e+06,5.108913e-06,0.000247
5794,4.231417e+06,3.756423e-06,0.000101
5795,4.231417e+06,4.729494e-06,0.000258
5796,4.231417e+06,3.659838e-06,0.000135
5797,4.231417e+06,4.415764e-06,0.000153
5798,4.231417e+06,4.264960e-06,0.000188
5799,4.231417e+06,3.800873e-06,0.000127
5800,4.231417e+06,4.962992e-06,0.000282
5801,4.231417e+06,3.803803e-06,0.000105
5802,4.231417e+06,4.012566e-06,0.000155
5803,4.231417e+06,3.778642e-06,0.000138
5804,4.231417e+06,4.206362e-06,0.000211
5805,4.231417e+06,3.967940e-06,0.000162
5806,4.231417e+06,5.544691e-06,0.000360
5807,4.231417e+06,4.558348e-06,0.000106
5808,4.231417e+06,3.950317e-06,0.000224
5809,4.231417e+06,4.079733e-06,0.000147
5810,4.231417e+06,3.489514e-06,0.000105
5811,4.231417e+06,3.785499e-06,0.000149
5812,4.231417e+06,4.461749e-06,0.000177
5813,4.231417e+06,3.866815e-06,0.000149
5814,4.231417e+06,3.565023e-06,0.000124
5815,4.231417e+06,4.366577e-06,0.000162
5816,4.231417e+06,4.089587e-06,0.000153
